,author,statement,source,date,target
561,Tom Kertscher,"The $1.9 trillion COVID-19 relief bill ""awards a $25 million bonus"" to House members.",Facebook posts,"March 11, 2021",pants-fire
562,Tom Kertscher,Says Alexandria Ocasio-Cortez's net worth is “over $1 million.”,Facebook posts,"March 10, 2021",pants-fire
563,Ciara O'Rourke,Says Oprah Winfrey was wearing an ankle monitor during her Meghan Markle interview.,Facebook posts,"March 9, 2021",pants-fire
564,Ciara O'Rourke,Video shows someone wearing an Anthony Fauci mask.,Viral image,"March 5, 2021",pants-fire
565,Ciara O'Rourke,“NASA discovers THC on meteorite fragment.”,Viral image,"March 4, 2021",pants-fire
566,Daniel Funke,"""Some people are going to die from the vaccine directly. But a large number of people are going to start getting horribly sick and get all kinds of autoimmune diseases.""",Sherri Tenpenny,"March 4, 2021",pants-fire
567,Noah Y.,"Says Donald Trump will be re-inaugurated as president on March 4, 2021.",Facebook posts,"• March 3,",pants-fire
568,Daniel Funke,"The COVID-19 vaccine could lead to prion diseases, Alzheimer’s, ALS and other neurodegenerative diseases.",J. Bart Classen,"February 26, 2021",pants-fire
569,Noah Y.,Nancy Pelosi explains how Democrats demonize political opponents through the “wrap-up smear.”,YouTube videos,"• February 25,",pants-fire
570,Ciara O'Rourke,"Says Joe Biden tweeted, “the way white people talk leaving minorities confused.”",Viral image,"February 24, 2021",pants-fire
571,Daniel Funke,Facebook users can avoid “problems with your Facebook going against community standards” by changing your settings.,Facebook posts,"February 24, 2021",pants-fire
572,Daniel Funke,“Joe Biden’s Dept. of Energy Blocked Texas from Increasing Power Ahead of Killer Storm”,Infowars,"February 22, 2021",pants-fire
573,Noah Y.,The snow is government-generated or fake.,Facebook posts,"• February 19,",pants-fire
574,Noah Y.,"“Unbeknownst to most people, the Green New Deal came to Texas; the power grid in the state became totally reliant on windmills.”",Tucker Carlson,"• February 17,",pants-fire
575,Bill McCarthy,"“So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots.”",Kevin Sorbo,"February 16, 2021",pants-fire
576,Daniel Funke,"Says Joe Biden planned a winter storm as ""warfare, an attack on Texas by altering the jet stream.""",Facebook posts,"February 16, 2021",pants-fire
577,Eric Litke,Ron Johnson didn’t “show up” for a day of impeachment hearings.,Mark Pocan,"February 16, 2021",pants-fire
578,Eric Litke,Says Jan. 6 Capitol riot “didn’t seem like an armed insurrection.”,Ron Johnson,"February 15, 2021",pants-fire
579,Daniel Funke,"Doctors and nurses who administer the coronavirus vaccine can be ""tried as war criminals.""",Bloggers,"February 11, 2021",pants-fire
580,Tom Kertscher,"""The Clinton Foundation folded.”",Facebook posts,"February 11, 2021",pants-fire
581,Daniel Funke,“Not one court has looked at the evidence and said that Biden legally won” the presidential election.,Facebook posts,"February 10, 2021",pants-fire
582,Noah Y.,"“Biden’s Air Force One is not the same as Trump’s Air Force One,” which indicates Biden is not the real president.",Facebook posts,"• February 9,",pants-fire
583,Bill McCarthy,"Says Joe Biden said, “Buy a man eat fish, he day, teach fish man, to a lifetime.""",Facebook posts,"February 9, 2021",pants-fire
584,Ciara O'Rourke,“Military rescues tortured children from tunnel beneath Capitol Hill.”,Bloggers,"February 8, 2021",pants-fire
585,Samantha Putterman,Says Joe Biden “has officially lowered the age of consent to 5 years old.”,Instagram posts,"February 4, 2021",pants-fire
586,Ciara O'Rourke,Photo shows Rachel Levine’s family.,Viral image,"February 2, 2021",pants-fire
587,Samantha Putterman,Says Joe Biden’s inauguration was fake and he is not the legitimate president.,Facebook posts,"January 29, 2021",pants-fire
588,Tom Kertscher,“U.S. military at the White House arresting Congress.”,Facebook posts,"January 29, 2021",pants-fire
589,Daniel Funke,"“I believe, without having definitive proof, that the military is in charge of our country ... because Joe Biden is an illegal president.”",L. Lin Wood,"January 26, 2021",pants-fire
590,Daniel Funke,"Joe Biden was sworn in on a ""Masonic/Illuminati Bible.""",Facebook posts,"January 25, 2021",pants-fire
591,Ciara O'Rourke,Photos show Joe Biden with a “Chinese handler.”,Viral image,"January 25, 2021",pants-fire
592,Daniel Funke,"On Inauguration Day, Vice President Kamala Harris “put her clutch on top of the Bible so her hand is not touching it.”",Facebook posts,"January 22, 2021",pants-fire
593,Ciara O'Rourke,"“Military tribunals start Jan. 20, 2021.”",Facebook posts,"January 21, 2021",pants-fire
594,Bill McCarthy,"Says Joe Biden and Democrats ""have not legitimately won"" the presidency.",Rush Limbaugh,"January 21, 2021",pants-fire
595,Monique Curet,A photo caption says vendors named “Nah” and “Stop asking me questions before you get your a-- kicked” sold Trump-themed merchandise to “stupid” people outside the U.S. Capitol on Jan. 6.,Instagram posts,"January 20, 2021",pants-fire
596,Daniel Funke,“Barack Obama was arrested.”,Facebook posts,"January 18, 2021",pants-fire
597,Daniel Funke,A video shows Joe Biden lost and confused on stage.,Donald Trump Jr.,"January 18, 2021",pants-fire
598,Jessica Calefati,Says unproven voter fraud claims didn’t play “any role” in the Capitol riot.,Jake Corman,"January 17, 2021",pants-fire
599,Amy Sherman,"“Inauguration Cancelled, Trump Remains in Office.”",Facebook posts,"January 16, 2021",pants-fire
600,Warren Fiske,“Antifa is the culprit” in the Capitol riot.,Amanda Chase,"January 15, 2021",pants-fire
601,Samantha Putterman,A photo shows Democratic lawmakers wearing clothing and masks with the Nazi swastika.,Viral image,"January 15, 2021",pants-fire
602,Noah Y.,Antifa provoked the shooting of Ashli Babbitt at the Capitol.,Bloggers,"• January 14,",pants-fire
603,Chris Nichols,"The effort to recall California Gov. Gavin Newsom is ""a coup.""",Rusty Hicks,"January 13, 2021",pants-fire
604,Samantha Putterman,Says President Trump has ordered the military to take over “major corrupt cities” to stay in office and that U.S. citizens will receive emergency alerts on their devices.,Facebook posts,"January 13, 2021",pants-fire
605,Ciara O'Rourke,"Says Alexandria Ocasio-Cortez tweeted, “Let’s begin ‘The Purge’ to roundup all Conservative traitors.”",Viral image,"January 13, 2021",pants-fire
606,Noah Y.,"Says Pope Francis “was arrested Saturday in connection with an 80-count indictment of charges including possession of child pornography, human trafficking, incest, possession of drug paraphernalia and felony fraud.”",Conservative Beaver,"• January 11,",pants-fire
607,Eric Litke,“The DC looting was staged” by antifa,Jonathan Wichmann,"January 8, 2021",pants-fire
608,Ciara O'Rourke,"“The FBI just confirmed that it was ANTIFA, not Trump supporters, who breached the Capitol.”",Viral image,"January 8, 2021",pants-fire
609,Samantha Putterman,The Simpsons predicted the Capitol riots,Facebook posts,"January 8, 2021",pants-fire
610,Brandon Mulder,Says that “those who stormed the capitol yesterday were not Trump supporters. They have been confirmed to be Antifa.”,Ken Paxton,"January 8, 2021",pants-fire
611,Miriam Valverde,“Evidence growing that fascist ANTIFA orchestrated Capitol attack with clever mob control tactics.”,Mo Brooks,"January 7, 2021",pants-fire
612,Bill McCarthy,A man who stormed the U.S. Capitol in a horned fur cap is an “Antifa thug.”,Facebook posts,"January 7, 2021",pants-fire
613,Daniel Funke,"""We won. We won in a landslide. This was a landslide.”",Donald Trump,"January 6, 2021",pants-fire
614,Chris Nichols,"""Antifa"" is to blame for storming the U.S. Capitol.",Shannon Grove,"January 6, 2021",pants-fire
615,Samantha Putterman,Says shredded ballots were found in Dell boxes in Georgia,Facebook posts,"January 6, 2021",pants-fire
616,Bill McCarthy,"""They just happened to find 50,000 ballots (in the Georgia U.S. Senate runoff elections) late last night.""",Donald Trump,"January 6, 2021",pants-fire
617,Chris Nichols,There are “absolutely no patients” at Los Angeles hospital considered the center of region's COVID-19 surge.,Facebook posts,"January 6, 2021",pants-fire
618,Ciara O'Rourke,“President-elect Biden steps down as president-elect.”,Viral image,"January 5, 2021",pants-fire
619,Eric Litke,Wisconsin Legislature “Will Likely Decertify State and Award to President Trump.”,Facebook posts,"January 5, 2021",pants-fire
620,Bill McCarthy,"After a “major water main break,” Georgia election workers counted “18,000 ballots, all for Biden” that they pulled from suitcases and with no election observers present.",Donald Trump,"January 4, 2021",pants-fire
621,Miriam Valverde,“We won Georgia easily. We won it by hundreds of thousands of votes.”,Donald Trump,"January 4, 2021",pants-fire
622,Paul Specht,"North Carolina Gov. Roy Cooper ""has not left the Governor's Mansion since the start of the #COVID19 crisis.""",North Carolina Republican Party,"December 29, 2020",pants-fire
623,Daniel Funke,"The Christmas Day explosion in Nashville, Tenn., was the result of a “missile strike.”",Facebook posts,"December 29, 2020",pants-fire
624,Samantha Putterman,News outlets reported that the Nashville bomber died of COVID-19.,Facebook posts,"December 29, 2020",pants-fire
625,Samantha Putterman,The Nashville bombing was an attempt to stop an AT&T audit into Dominion software and cover up election corruption.,Facebook posts,"December 29, 2020",pants-fire
626,Daniel Funke,Cornell University professor Robert Oswald said “COVID-19 was imaginary and fictitious.”,Facebook posts,"December 29, 2020",pants-fire
627,Amy Sherman,"""‘Simple math’ shows Biden claims 13 million more votes than there were eligible voters who voted in 2020 election.”",Facebook posts,"December 23, 2020",pants-fire
628,Jill Terreri,“Dead people also voted.”,Claudia Tenney,"• December 22,",pants-fire
629,Warren Fiske,“This is a phony pandemic.”,Bob Good,"December 21, 2020",pants-fire
630,Samantha Putterman,Says the new coronavirus vaccines contain toxic ingredients and are more dangerous than getting COVID-19.,Facebook posts,"December 18, 2020",pants-fire
631,Brandon Mulder,"Says that guidance urging vaccinated people to avoid travel and continue wearing masks is ""profoundly anti-science.""",Ted Cruz,"December 18, 2020",pants-fire
632,Noah Y.,A 2018 executive order gives Trump the ability to impose martial law,Facebook posts,"• December 18,",pants-fire
633,Amy Sherman,President Donald Trump will hold his inauguration for a second term at Mar-a-Lago,Facebook posts,"December 18, 2020",pants-fire
634,Ciara O'Rourke,“This whole COVID thing? It’s a SIMULATION.”,Facebook posts,"December 17, 2020",pants-fire
635,Ciara O'Rourke,“NASA confirms earth will go dark for 6 days in December 2020.”,Bloggers,"December 16, 2020",pants-fire
636,Miriam Valverde,“Pope Francis says covid vaccine will now be required to enter heaven.”,Facebook posts,"December 15, 2020",pants-fire
637,Ciara O'Rourke,“Biden did not win legally.”,Facebook posts,"December 14, 2020",pants-fire
638,Daniel Funke,“Biden confirms agenda to microchip the masses”,Instagram posts,"December 11, 2020",pants-fire
639,Amy Sherman,“No candidate has ever won both Florida and Ohio and lost.”,Donald Trump,"December 10, 2020",pants-fire
640,Monique Curet,Says Texas Rep. Terry Meza said changing the castle doctrine is meant to create a “peaceful” transfer of property from victims to thieves,Facebook posts,"December 10, 2020",pants-fire
641,Eric Litke,"“In Wisconsin, there are approximately 70,000 absentee ballots that do not have matching ballot applications as required by law.”",Donald Trump,"December 10, 2020",pants-fire
642,Eric Litke,"The probability of Biden winning in Wisconsin, Georgia, Michigan and Pennsylvania “given President Trump’s early lead ... is less than one in a quadrillion” in each state.",Facebook posts,"December 9, 2020",pants-fire
643,Warren Fiske,"""In Chesterfield (Va.), the Southside precinct is infamous for having over 100% of the vote count…”",Amanda Chase,"December 9, 2020",pants-fire
644,D.L. Davis,"“Actually, I won Wisconsin.”",Donald Trump,"December 9, 2020",pants-fire
645,Samantha Putterman,People in Germany saw this electoral map that shows Trump beating Biden with 410 electoral votes before Dominion’s servers were seized.,Facebook posts,"December 8, 2020",pants-fire
646,Ciara O'Rourke,Says Kelly Loeffler was wearing a wire during the Georgia Senate debate.,Viral image,"December 7, 2020",pants-fire
647,Clara Hendrickson,"In 10 Michigan precincts, voter turnout reached 100% and in 6 precincts it surpassed 100%",Russell James Ramsland Jr.,"December 4, 2020",pants-fire
648,Noah Y.,"“Gina Haspel, CIA head is dead!”",Tweets,"• December 3,",pants-fire
