,author,statements,source,date,target,BinaryTarget,BinaryNumTarget
1274,Luiz Romero,“Stalin once ripped all the feathers off a live chicken as a lesson to his followers.”,Facebook posts,"16, 2021 2021",false,FALSE,0
1275,Tom Kertscher,Kyle Rittenhouse’s mother “drove him across state lines and dropped him off in the middle of a riot armed with an assault rifle” in Kenosha.,Viral image,"15, 2021 2021",false,FALSE,0
1276,Tom Kertscher,"""Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.""",Viral image,"15, 2021 2021",pants-fire,FALSE,0
1277,Madison Czopek,“Wife of Pfizer’s CEO dies after complications from the vaccine.”,Conservative Beaver,"15, 2021 2021",pants-fire,FALSE,0
1278,Monique Curet,Video shows irate airline passenger demanding a seat away from an unvaccinated passenger and being asked to leave the airplane.,Facebook posts,"15, 2021 2021",false,FALSE,0
1279,Jeff Cercone,Scam artists are using Amazon to send people face masks laced with “something toxic.”,Facebook posts,"12, 2021 2021",false,FALSE,0
1280,Vivian Lam,"""Report finds increased risk of spontaneous abortion following COVID-19 vaccination during pregnancy” after correcting “major error” in CDC study.",Bloggers,"12, 2021 2021",false,FALSE,0
1281,Tom Kertscher,"""There is no added safety to the public if you're vaccinated.""",Viral image,"11, 2021 2021",pants-fire,FALSE,0
1282,Gabrielle Settles,The military arrested “bedridden Gavin Newsom.”,Bloggers,"11, 2021 2021",pants-fire,FALSE,0
1283,Monique Curet,“Gavin Newsom is out of sight likely because he has Guillain-Barre syndrome from his booster shot.”,Steve Kirsch,"10, 2021 2021",false,FALSE,0
1284,Samantha Putterman,"""Italy drastically reduced the country’s official COV1D-19 death count by over 97%. This means Covid killed fewer people than an average seasonal flu.”",Facebook posts,"10, 2021 2021",false,FALSE,0
1285,Kayla Steinberg,“Sending your child to school” on a day when vaccines are being administered “is implied consent” for getting the COVID-19 vaccine.,Infowars,"10, 2021 2021",false,FALSE,0
1286,Monique Curet,"Live Nation scheduled the 50,000-person Astroworld music festival at a venue that has a capacity of 20,000.",Facebook posts,"10, 2021 2021",false,FALSE,0
1287,Jeff Cercone,"""Arizona Department of Education gives green light on face mask and vaccine mandates, as well as implementing Critical (Race) Theory.”",Instagram posts,"10, 2021 2021",barely-true,FALSE,0
1288,Tom Kertscher,Photos show “diesel generators” at the COP26 climate change conference.,Tweets,"10, 2021 2021",false,FALSE,0
1289,Ciara O'Rourke,"A banner for COVID-19 vaccines says, “Don’t forget to donate your childrens organs.”",Viral image,"10, 2021 2021",false,FALSE,0
1290,Ciara O'Rourke,“Queen Elizabeth d-e-a-d at age 95.”,Facebook posts,"10, 2021 2021",false,FALSE,0
1291,Monique Curet,President Joe Biden threatened to “swoop down with Special Forces folks and gather up every gun in America.”,Facebook posts,"9, 2021 2021",false,FALSE,0
1292,Samantha Putterman,“More fraud in New Jersey’s election uncovered – voting machines would not allow citizens to vote for Republican governor candidate.”,Bloggers,"9, 2021 2021",barely-true,FALSE,0
1293,Monique Curet,A crime was committed when a New Jersey election worker allowed someone who said he was not a citizen to fill out a ballot.,Project Veritas,"9, 2021 2021",false,FALSE,0
1294,Samantha Putterman,Merriam-Webster recently changed its definition of the word “vaccine” and removed the immunity portion.,Facebook posts,"9, 2021 2021",barely-true,FALSE,0
1295,Ciara O'Rourke,The deaths at the Astroworld festival were part of a satanic ritual.,Facebook posts,"9, 2021 2021",pants-fire,FALSE,0
1296,Ciara O'Rourke,“Australian military being trained to **force vaccinate** in door-to-door attacks.”,Bloggers,"9, 2021 2021",false,FALSE,0
1297,Tom Kertscher,“Fox News went from 97% reporting to 94% in Virginia. The fraud is so blatant it's not funny anymore.”,Tweets,"8, 2021 2021",false,FALSE,0
1298,Jeff Cercone,"""Atheists are prohibited from holding office in 8 states.”",Facebook posts,"8, 2021 2021",half-true,FALSE,0
1299,Monique Curet,"“Pfizer Confirms COVID-Vaccinated People Can ‘Shed’ Spike Proteins And Harm The Unvaccinated""",Bloggers,"8, 2021 2021",false,FALSE,0
1300,Samantha Putterman,"The Astroworld concert was a “test run on the vaxxed” because people who are injected with graphene oxide can be controlled through magnetic frequencies, including music.",Facebook posts,"8, 2021 2021",false,FALSE,0
1301,Tom Kertscher,"United Kingdom “government reports suggest the fully vaccinated are rapidly developing Acquired Immunodeficiency Syndrome.""",Bloggers,"8, 2021 2021",false,FALSE,0
1302,Ciara O'Rourke,"“CEO of Pfizer arrested, charged with fraud.”",Bloggers,"8, 2021 2021",pants-fire,FALSE,0
1303,Monique Curet,"Dr. Herbert Smitherman invented Crest toothpaste, Folgers coffee, Safeguard soap and Bounce fabric softener.",Facebook posts,"8, 2021 2021",false,FALSE,0
1304,Ciara O'Rourke,Bergen County in New Jersey gave more votes to the Democratic gubernatorial candidate after all the ballots were counted.,Viral image,"5, 2021 2021",false,FALSE,0
1305,Luiz Romero,"“The Spanish High Court has announced (COVID-19) is a bio weapon with a patent, not a virus.”",Facebook posts,"5, 2021 2021",false,FALSE,0
1306,Becca Schimmel,“Scientists say this map represents the US in 30 years if we don’t reverse climate change.”,Facebook posts,"5, 2021 2021",false,FALSE,0
1307,Samantha Putterman,“Trash bins discovered outside the Gloucester County Board of Elections containing blank ballots as well as bags of shredded ballots from Tuesday’s election!”,Facebook posts,"5, 2021 2021",false,FALSE,0
1308,Ciara O'Rourke,"“The day Al Gore was born there were 130,000 glaciers on Earth. Today, only 130,000 remain.”",Viral image,"5, 2021 2021",false,FALSE,0
1309,Monique Curet,"""Elon Musk to donate $250 billion for reparations to African Americans in U.S.""",Instagram posts,"5, 2021 2021",pants-fire,FALSE,0
1310,Gabrielle Settles,A video shows “your packages were rerouted and have arrived in the port of Miami” as a result of Gov. Ron DeSantis.,Instagram posts,"5, 2021 2021",barely-true,FALSE,0
1311,Madison Czopek,The premier of Australia’s Victoria state “is freezing people’s bank accts” if they are not vaccinated. “They can’t buy or sell until forced into submission.”,Facebook posts,"4, 2021 2021",false,FALSE,0
1312,Monique Curet,"“Moderna has been pulled in Iceland and pulled for everyone under age 30 in Finland, Sweden, Norway, Denmark due to heart issues.”",Facebook posts,"4, 2021 2021",false,FALSE,0
1313,Sasha Hupka,Social media posts suggest a CDC graph shows the COVID-19 vaccine is harmful to children and that California’s school vaccine mandate is dangerous.,Facebook posts,"3, 2021 2021",barely-true,FALSE,0
1314,Ciara O'Rourke,President Joe Biden changed suits during his visit to the Vatican.,Viral image,"3, 2021 2021",pants-fire,FALSE,0
1315,Tom Kertscher,“Global warming is part of (a) natural cycle and there’s nothing we can actually do to stop these cycles.”,Viral image,"3, 2021 2021",false,FALSE,0
1316,Monique Curet,"A photo taken on Jan. 6, 2021, at the United States Capitol riot was “doctored to look as if the Capitol was on fire.”",Jack Posobiec,"3, 2021 2021",false,FALSE,0
1317,Ciara O'Rourke,In-N-Out cups say “Let’s go Brandon.”,Viral image,"2, 2021 2021",false,FALSE,0
1318,Monique Curet,“Virginia man arrested for having Minecraft worlds that were exact replicas of classified U.S. military bases.”,Facebook posts,"2, 2021 2021",pants-fire,FALSE,0
1319,Tom Kertscher,"""The 550 U.S. billionaires together are worth $2.5 trillion. If we confiscated 100% of their wealth, we'd raise enough to run the federal government for less than eight months.""",Viral image,"2, 2021 2021",mostly-true,FALSE,0
1320,Andy Nguyen,"""National Guard to fill in for cops who refuse to get vaccinated.""",Instagram posts,"1, 2021 2021",false,FALSE,0
1321,Samantha Putterman,“Virginia Democrat operatives” and Terry McAuliffe campaign staffers posed as white supremacists and stood by Republican Glenn Youngkin’s bus.,Facebook posts,"1, 2021 2021",false,FALSE,0
1322,Tom Kertscher,"“Unmask your kids! Any carbon dioxide concentrations above” 2,000 parts per million are “dangerous!”",Facebook posts,"1, 2021 2021",false,FALSE,0
1323,Tom Kertscher,Blood “starts to clot in a minute or two” after a Pfizer COVID-19 vaccine injection.,Instagram posts,"29, 2021 2021",false,FALSE,0
1324,Monique Curet,“Japan drops vax rollout”,Hal Turner Radio Show,"29, 2021 2021",pants-fire,FALSE,0
1325,Samantha Putterman,Virginia voters are being turned away from polling locations because they were told they already requested absentee ballots when they haven’t.,Facebook posts,"29, 2021 2021",barely-true,FALSE,0
1326,Ciara O'Rourke,In-N-Out cups say “F--- Joe Biden.”,Viral image,"29, 2021 2021",false,FALSE,0
1327,Ciara O'Rourke,"Says a CNN headline said, “In And Out is the fast food of white supremacists.”",Viral image,"29, 2021 2021",pants-fire,FALSE,0
1328,Andy Nguyen,“Atlanta just lost 75% of its police force”,Facebook posts,"29, 2021 2021",false,FALSE,0
1329,Ciara O'Rourke,“Trump is in White House! He promises to lock up Hillary!”,Facebook posts,"29, 2021 2021",pants-fire,FALSE,0
1330,Tom Kertscher,"""There is no such thing as a booster. There is a failed product that is sometimes used again in hopes of a different outcome.”",Viral image,"29, 2021 2021",false,FALSE,0
1331,Monique Curet,“Muslim figure: We must have pork-free menus or we will leave U.S.”,Facebook posts,"29, 2021 2021",pants-fire,FALSE,0
1332,Ciara O'Rourke,“Navy SEALs arrested Hillary Clinton.”,Facebook posts,"29, 2021 2021",pants-fire,FALSE,0
1333,Ciara O'Rourke,“Alec Baldwin arrested for first-degree murder and possession of child pornography.”,Viral image,"29, 2021 2021",pants-fire,FALSE,0
1334,Tom Kertscher,"In the United Kingdom, “70-plus percent of the people who die now from COVID are fully vaccinated.”",Alex Berenson,"29, 2021 2021",false,FALSE,0
1335,Ciara O'Rourke,Says Jen Psaki said Joe Biden wants to protect “marked people.”,Instagram posts,"28, 2021 2021",false,FALSE,0
1336,Samantha Putterman,An image of a newspaper article says “True Bethel Baptist Church becomes the first church in NYS to receive a liquor license.”,Instagram posts,"28, 2021 2021",pants-fire,FALSE,0
1337,Ciara O'Rourke,The Anti-Defamation League classified “Let’s go Brandon” as hate speech.,Viral image,"28, 2021 2021",pants-fire,FALSE,0
1338,Ciara O'Rourke,"Says Donald Trump said, “Alec Baldwin, a total loser, has taken his impression of me to a new low by testing out this theory” by shooting someone.",Viral image,"28, 2021 2021",false,FALSE,0
1339,Krishnan Anantharaman,"“If Bezos has 200 billion dollas, and there’s 7 billion people on earth, why can’t we each get a billion and (he’d) be left with 193 billion dollas?”",Instagram posts,"28, 2021 2021",pants-fire,FALSE,0
1340,Ciara O'Rourke,Photos show Manila Bay before and during Rodrigo Duterte’s administration.,Viral image,"28, 2021 2021",half-true,FALSE,0
1341,Tom Kertscher,“79.4% of babies who die of ‘SIDS’ had a vaccine the same day.”,Viral image,"28, 2021 2021",false,FALSE,0
1342,Tom Kertscher,Says Dr. Anthony Fauci planned the AIDS epidemic.,Instagram posts,"28, 2021 2021",pants-fire,FALSE,0
1343,Ciara O'Rourke,"“Biden resigned, Pelosi was detained.”",Viral image,"28, 2021 2021",pants-fire,FALSE,0
1344,Ciara O'Rourke,"Photo shows Sheryl Crow wearing a shirt that says, “Keep America Trumpless.”",Viral image,"28, 2021 2021",false,FALSE,0
1345,Ciara O'Rourke,“Indiana State Police offers to hire Chicago officers who REFUSE TO COMPLY with vax mandate.”,Viral image,"27, 2021 2021",false,FALSE,0
1346,Ciara O'Rourke,A White House photographer took a picture of Donald Trump at the White House on Oct. 24.,Facebook posts,"27, 2021 2021",false,FALSE,0
1347,Tom Kertscher,"With COVID-19, vaccinated people ""are the real threat to"" unvaccinated people.",Instagram posts,"27, 2021 2021",false,FALSE,0
1348,Monique Curet,“The White House referred to Christmas trees as Holiday Trees for the first time this year.”,Facebook posts,"27, 2021 2021",pants-fire,FALSE,0
1349,Monique Curet,“Australia to Implement Quarantine Camps for the Unvaxed”,The Charlie Kirk Show,"27, 2021 2021",false,FALSE,0
1350,Ciara O'Rourke,"Terry McAuliffe has a campaign sign that says, “Keep parents out of classrooms.”",Viral image,"27, 2021 2021",false,FALSE,0
1351,Ciara O'Rourke,The remains of Brian Laundrie that were discovered in Florida belong to a twin.,Facebook posts,"26, 2021 2021",false,FALSE,0
1352,Ciara O'Rourke,“Trump has been reinstated.”,Facebook posts,"26, 2021 2021",pants-fire,FALSE,0
1353,Samantha Putterman,“Barack Obama signals That Democrats Intend to Cheat in the Virginia Governor’s Election.”,Bloggers,"26, 2021 2021",false,FALSE,0
1354,Ciara O'Rourke,The military raided Hunter Biden’s home.,Facebook posts,"26, 2021 2021",pants-fire,FALSE,0
1355,Ciara O'Rourke,"“Clintons, Powell, and Hunter Biden have already undergone military tribunals.”",Facebook posts,"26, 2021 2021",pants-fire,FALSE,0
1356,Ciara O'Rourke,"Says Halyna Hutchins tweeted, “I have information that will lead to Hillary Clinton’s arrest.”",Viral image,"25, 2021 2021",pants-fire,FALSE,0
1357,Ciara O'Rourke,“Halyna Huchins’ next project was documentary on Hollywood pedophile rings.”,Viral image,"25, 2021 2021",pants-fire,FALSE,0
1358,Madison Czopek,“NIH COVID Treatment Guidelines Approve Ivermectin”,Instagram posts,"25, 2021 2021",false,FALSE,0
1359,Gabrielle Settles,"“Gas prices were WAY higher in 2008, under REPUBLICAN president George W. Bush.”",Facebook posts,"25, 2021 2021",half-true,FALSE,0
1360,Tom Kertscher,Cargo ships “can’t get into port” because of Donald Trump’s executive order 13959.,Instagram posts,"25, 2021 2021",false,FALSE,0
1361,Tom Kertscher,“There’s been no” TV commercials for the COVID-19 vaccines because “they are required by law to list all adverse side effects.”,Instagram posts,"25, 2021 2021",false,FALSE,0
1362,Ciara O'Rourke,Facebook is changing its hate speech policy to ban “Let’s go Brandon.”,Viral image,"22, 2021 2021",false,FALSE,0
1363,Ciara O'Rourke,"A news report quoted Alec Baldwin saying, “How about I just f----- shoot the both of ya?”",Viral image,"22, 2021 2021",false,FALSE,0
1364,Andy Nguyen,"""Southwest Airlines announce they will no longer terminate employees over the mandate.""",Facebook posts,"22, 2021 2021",true,REAL,1
1365,Ciara O'Rourke,“Biden flashed the white power sign while a black man was asking him a question.”,Viral image,"22, 2021 2021",pants-fire,FALSE,0
